filename,label,confidence,keep,gain_r,gain_g,gain_b,exposure,acq_ts,acq_dt,ref_dt,tle_age,lat,lng,h,tle_ref_line1,tle_ref_line2
img_msec_1609316385882_2,bad,0.845306,True,8,8,8,2,1609316385882,2020/12/30 08:19:46,2020/12/27 11:24:35,2.8716525194467977,-2.7868467415160212,140.85505706421102,529605.4375,1 44878U 19092F   20362.47540630  .00001831  00000-0  98583-4 0  9994,2 44878  97.4678 182.5764 0015157  51.1992 309.0592 15.15989952 56770
img_msec_1609316406842_2,bad,0.85014800000000001,True,8,8,8,2,1609316406842,2020/12/30 08:20:07,2020/12/27 11:24:35,2.8718951120463316,-4.0956926268337037,140.59540059272382,529974.125,1 44878U 19092F   20362.47540630  .00001831  00000-0  98583-4 0  9994,2 44878  97.4678 182.5764 0015157  51.1992 309.0592 15.15989952 56770
img_msec_1609316420601_2,bad,0.84929500000000002,True,8,8,8,2,1609316420601,2020/12/30 08:20:21,2020/12/27 11:24:35,2.8720543597301003,-4.9547865635619148,140.42467318423019,530223.75,1 44878U 19092F   20362.47540630  .00001831  00000-0  98583-4 0  9994,2 44878  97.4678 182.5764 0015157  51.1992 309.0592 15.15989952 56770
img_msec_1609316432921_2,bad,0.84929500000000002,True,8,8,8,2,1609316432921,2020/12/30 08:20:33,2020/12/27 11:24:35,2.8721969523176085,-5.7239704513770162,140.27155400341684,530452.375,1 44878U 19092F   20362.47540630  .00001831  00000-0  98583-4 0  9994,2 44878  97.4678 182.5764 0015157  51.1992 309.0592 15.15989952 56770
img_msec_1609316446443_2,bad,0.84929500000000002,True,8,8,8,2,1609316446443,2020/12/30 08:20:46,2020/12/27 11:24:35,2.8723534569508047,-6.5681314601454632,140.10318984037602,530708.6875,1 44878U 19092F   20362.47540630  .00001831  00000-0  98583-4 0  9994,2 44878  97.4678 182.5764 0015157  51.1992 309.0592 15.15989952 56770
img_msec_1609316458841_2,bad,0.84929500000000002,True,8,8,8,2,1609316458841,2020/12/30 08:20:59,2020/12/27 11:24:35,2.8724969523173058,-7.3420563530181999,139.94848605567523,530948.625,1 44878U 19092F   20362.47540630  .00001831  00000-0  98583-4 0  9994,2 44878  97.4678 182.5764 0015157  51.1992 309.0592 15.15989952 56770
img_msec_1609316471082_2,bad,0.84929500000000002,True,8,8,8,2,1609316471082,2020/12/30 08:21:11,2020/12/27 11:24:35,2.8726386305570486,-8.1061171720689682,139.79539419561857,531190.0,1 44878U 19092F   20362.47540630  .00001831  00000-0  98583-4 0  9994,2 44878  97.4678 182.5764 0015157  51.1992 309.0592 15.15989952 56770
img_msec_1609316610922_2,bad,0.84929500000000002,True,8,8,8,2,1609316610922,2020/12/30 08:23:31,2020/12/27 11:24:35,2.874257149080222,-16.829427313013216,138.00932704841691,534238.0625,1 44878U 19092F   20362.47540630  .00001831  00000-0  98583-4 0  9994,2 44878  97.4678 182.5764 0015157  51.1992 309.0592 15.15989952 56770
img_msec_1609316623561_2,bad,0.84929500000000002,True,8,8,8,2,1609316623561,2020/12/30 08:23:44,2020/12/27 11:24:35,2.8744034338014899,-17.617308416794405,137.84329881007224,534536.8125,1 44878U 19092F   20362.47540630  .00001831  00000-0  98583-4 0  9994,2 44878  97.4678 182.5764 0015157  51.1992 309.0592 15.15989952 56770
img_msec_1609316636361_2,bad,0.84929500000000002,True,8,8,8,2,1609316636361,2020/12/30 08:23:56,2020/12/27 11:24:35,2.8745515819464345,-18.415120615628791,137.67412868470939,534842.8125,1 44878U 19092F   20362.47540630  .00001831  00000-0  98583-4 0  9994,2 44878  97.4678 182.5764 0015157  51.1992 309.0592 15.15989952 56770
img_msec_1609316649081_2,bad,0.84929500000000002,True,8,8,8,2,1609316649081,2020/12/30 08:24:09,2020/12/27 11:24:35,2.8746988041748409,-19.207835785795055,137.50497221972483,535150.0625,1 44878U 19092F   20362.47540630  .00001831  00000-0  98583-4 0  9994,2 44878  97.4678 182.5764 0015157  51.1992 309.0592 15.15989952 56770
img_msec_1609316661803_2,bad,0.84929500000000002,True,8,8,8,2,1609316661803,2020/12/30 08:24:22,2020/12/27 11:24:35,2.8748460495407926,-20.000564616339659,137.33465462258141,535460.4375,1 44878U 19092F   20362.47540630  .00001831  00000-0  98583-4 0  9994,2 44878  97.4678 182.5764 0015157  51.1992 309.0592 15.15989952 56770
img_msec_1609316675243_2,bad,0.84635300000000002,True,8,8,8,2,1609316675243,2020/12/30 08:24:35,2020/12/27 11:24:35,2.8750016050980776,-20.837908242542788,137.15343604352262,535791.4375,1 44878U 19092F   20362.47540630  .00001831  00000-0  98583-4 0  9994,2 44878  97.4678 182.5764 0015157  51.1992 309.0592 15.15989952 56770
img_msec_1609316694204_2,bad,0.596194,False,8,8,8,2,1609316694204,2020/12/30 08:24:54,2020/12/27 11:24:35,2.8752210611201008,-22.018994799105148,136.89540515705789,536263.5625,1 44878U 19092F   20362.47540630  .00001831  00000-0  98583-4 0  9994,2 44878  97.4678 182.5764 0015157  51.1992 309.0592 15.15989952 56770
img_msec_1609316713883_2,edge,0.99164099999999999,True,8,8,8,2,1609316713883,2020/12/30 08:25:14,2020/12/27 11:24:35,2.8754488273116294,-23.244510028671147,136.62441057154845,536759.375,1 44878U 19092F   20362.47540630  .00001831  00000-0  98583-4 0  9994,2 44878  97.4678 182.5764 0015157  51.1992 309.0592 15.15989952 56770
img_msec_1609316745252_2,earth,0.81914600000000004,True,8,8,8,2,1609316745252,2020/12/30 08:25:45,2020/12/27 11:24:35,2.8758118944460875,-25.197363565215344,136.18512012488992,537560.5625,1 44878U 19092F   20362.47540630  .00001831  00000-0  98583-4 0  9994,2 44878  97.4678 182.5764 0015157  51.1992 309.0592 15.15989952 56770
img_msec_1609316780121_2,earth,0.74724500000000005,True,8,8,8,2,1609316780121,2020/12/30 08:26:20,2020/12/27 11:24:35,2.8762154708383605,-27.367080730549322,135.68500001348323,538463.8125,1 44878U 19092F   20362.47540630  .00001831  00000-0  98583-4 0  9994,2 44878  97.4678 182.5764 0015157  51.1992 309.0592 15.15989952 56770
img_msec_1609316823563_2,earth,0.74793100000000001,True,8,8,8,2,1609316823563,2020/12/30 08:27:04,2020/12/27 11:24:35,2.8767182717638207,-30.068582764282151,135.04189672199152,539602.4375,1 44878U 19092F   20362.47540630  .00001831  00000-0  98583-4 0  9994,2 44878  97.4678 182.5764 0015157  51.1992 309.0592 15.15989952 56770
img_msec_1609316866602_2,earth,0.93237700000000001,True,8,8,8,2,1609316866602,2020/12/30 08:27:47,2020/12/27 11:24:35,2.8772164083420648,-32.742984314935669,134.37925908947358,540738.125,1 44878U 19092F   20362.47540630  .00001831  00000-0  98583-4 0  9994,2 44878  97.4678 182.5764 0015157  51.1992 309.0592 15.15989952 56770
img_msec_1609318824041_2,bad,0.86474700000000004,True,8,8,8,2,1609318824041,2020/12/30 09:00:24,2020/12/27 11:24:35,2.8998719523151522,-23.569215514266261,-45.657680167419613,522462.375,1 44878U 19092F   20362.47540630  .00001831  00000-0  98583-4 0  9994,2 44878  97.4678 182.5764 0015157  51.1992 309.0592 15.15989952 56770
img_msec_1609318843483_2,bad,0.875475,True,8,8,8,2,1609318843483,2020/12/30 09:00:43,2020/12/27 11:24:35,2.9000969754633843,-22.353443549551287,-45.927093564136179,521837.40625,1 44878U 19092F   20362.47540630  .00001831  00000-0  98583-4 0  9994,2 44878  97.4678 182.5764 0015157  51.1992 309.0592 15.15989952 56770
img_msec_1609318863562_2,bad,0.86670999999999998,True,8,8,8,2,1609318863562,2020/12/30 09:01:04,2020/12/27 11:24:35,2.9003293712958111,-21.097475921570783,-46.201933546148318,521205.0,1 44878U 19092F   20362.47540630  .00001831  00000-0  98583-4 0  9994,2 44878  97.4678 182.5764 0015157  51.1992 309.0592 15.15989952 56770
img_msec_1609318884361_2,bad,0.85406400000000005,True,8,8,8,2,1609318884361,2020/12/30 09:01:24,2020/12/27 11:24:35,2.9005701004643925,-19.796102903535328,-46.483272453155735,520564.59375,1 44878U 19092F   20362.47540630  .00001831  00000-0  98583-4 0  9994,2 44878  97.4678 182.5764 0015157  51.1992 309.0592 15.15989952 56770
img_msec_1609318905241_2,bad,0.84245499999999995,True,8,8,8,2,1609318905241,2020/12/30 09:01:45,2020/12/27 11:24:35,2.9008117671328364,-18.489303300204298,-46.762552058128385,519937.5,1 44878U 19092F   20362.47540630  .00001831  00000-0  98583-4 0  9994,2 44878  97.4678 182.5764 0015157  51.1992 309.0592 15.15989952 56770
img_msec_1609318925963_2,bad,0.84145400000000004,True,8,8,8,2,1609318925963,2020/12/30 09:02:06,2020/12/27 11:24:35,2.9010516050911974,-17.192057423974823,-47.036862700479851,519331.53125,1 44878U 19092F   20362.47540630  .00001831  00000-0  98583-4 0  9994,2 44878  97.4678 182.5764 0015157  51.1992 309.0592 15.15989952 56770
img_msec_1609318947885_2,bad,0.82711100000000004,True,8,8,8,2,1609318947885,2020/12/30 09:02:28,2020/12/27 11:24:35,2.9013053319431492,-15.819343080058587,-47.32423607961897,518709.03125,1 44878U 19092F   20362.47540630  .00001831  00000-0  98583-4 0  9994,2 44878  97.4678 182.5764 0015157  51.1992 309.0592 15.15989952 56770
img_msec_1609318968203_2,bad,0.83743400000000001,True,8,8,8,2,1609318968203,2020/12/30 09:02:48,2020/12/27 11:24:35,2.9015404939782456,-14.546769554658491,-47.588236551418298,518149.78125,1 44878U 19092F   20362.47540630  .00001831  00000-0  98583-4 0  9994,2 44878  97.4678 182.5764 0015157  51.1992 309.0592 15.15989952 56770
img_msec_1609318988604_2,bad,0.83631699999999998,True,8,8,8,2,1609318988604,2020/12/30 09:03:09,2020/12/27 11:24:35,2.9017766166653018,-13.268723340185923,-47.851267136355489,517606.0,1 44878U 19092F   20362.47540630  .00001831  00000-0  98583-4 0  9994,2 44878  97.4678 182.5764 0015157  51.1992 309.0592 15.15989952 56770
img_msec_1609319009011_2,bad,0.83438299999999999,True,8,8,8,2,1609319009011,2020/12/30 09:03:29,2020/12/27 11:24:35,2.9020128087940975,-11.990041918120543,-48.112528702297645,517080.375,1 44878U 19092F   20362.47540630  .00001831  00000-0  98583-4 0  9994,2 44878  97.4678 182.5764 0015157  51.1992 309.0592 15.15989952 56770
img_msec_1609319029481_2,bad,0.82432899999999998,True,8,8,8,2,1609319029481,2020/12/30 09:03:49,2020/12/27 11:24:35,2.9022497300902614,-10.707166759904776,-48.372943324782725,516572.125,1 44878U 19092F   20362.47540630  .00001831  00000-0  98583-4 0  9994,2 44878  97.4678 182.5764 0015157  51.1992 309.0592 15.15989952 56770
img_msec_1609319050122_2,bad,0.84777100000000005,True,8,8,8,2,1609319050122,2020/12/30 09:04:10,2020/12/27 11:24:35,2.9024886305560358,-9.4133402471285397,-48.634061456752313,516079.375,1 44878U 19092F   20362.47540630  .00001831  00000-0  98583-4 0  9994,2 44878  97.4678 182.5764 0015157  51.1992 309.0592 15.15989952 56770
